IP,Protocols
173.255.172.85,"IKEv2,OPENVPN"
185.147.214.39,"IKEv2,OPENVPN"
216.169.140.47,"IKEv2,OPENVPN"
103.209.254.96,"IKEv2,OPENVPN"
185.141.57.92,"IKEv1,OPENVPN"
104.36.177.64,"IKEv2,OPENVPN"
209.107.196.16,"IKEv2,L2TP,OPENVPN"
98.96.216.227,"IKEv2,OPENVPN"
207.204.229.56,"IKEv2,OPENVPN"
207.204.248.172,"IKEv2,OPENVPN"
173.255.161.32,"IKEv2,OPENVPN"
192.3.2.122,"IKEv2,OPENVPN"
216.131.79.59,"IKEv2,OPENVPN"
178.175.140.73,"IKEv2,OPENVPN"
216.131.117.22,"IKEv2,OPENVPN"
64.145.65.5,"IKEv2,OPENVPN"
216.169.136.237,"IKEv2,OPENVPN"
108.171.110.78,"IKEv2,OPENVPN"
216.131.72.127,"IKEv2,OPENVPN"
216.131.84.88,"IKEv2,OPENVPN"
108.171.103.78,"IKEv2,OPENVPN"
192.200.158.51,"IKEv2,OPENVPN"
216.131.76.72,"IKEv2,OPENVPN"
216.131.72.145,"IKEv2,OPENVPN"
216.131.72.23,"IKEv2,OPENVPN"
192.200.158.15,"IKEv2,OPENVPN"
64.145.90.207,"IKEv2,OPENVPN"
64.145.93.27,"IKEv2,OPENVPN"
216.169.133.99,"IKEv2,OPENVPN"
216.131.105.11,"IKEv2,OPENVPN"
156.59.42.215,"IKEv2,OPENVPN"
108.171.107.137,"IKEv2,OPENVPN"
176.67.85.203,"IKEv2,L2TP,OPENVPN"
216.131.78.109,"IKEv2,OPENVPN"
