IP,Protocols
84.17.56.176,"IKEv2,OPENVPN"
102.129.252.152,"IKEv2,OPENVPN"
176.125.230.150,"IKEv2,OPENVPN"
91.90.120.5,"IKEv2,OPENVPN"
37.19.223.6,"IKEv2,OPENVPN"
173.239.220.28,"IKEv2,OPENVPN"
185.93.3.109,"IKEv2,OPENVPN"
84.17.58.15,"IKEv2,OPENVPN"
138.199.54.4,"IKEv2,OPENVPN"
138.199.56.229,"IKEv2,OPENVPN"
89.187.171.179,"IKEv2,OPENVPN"
45.154.155.13,"IKEv2,OPENVPN"
185.93.3.106,"IKEv2,OPENVPN"
188.126.94.246,"IKEv2,OPENVPN"
173.239.217.46,"IKEv2,OPENVPN"
146.70.22.69,"IKEv2,OPENVPN"
146.70.22.72,"IKEv2,OPENVPN"
216.24.213.88,"IKEv2,OPENVPN"
146.70.39.9,"IKEv2,OPENVPN"
84.247.105.80,"IKEv2,OPENVPN"
156.146.55.159,"IKEv2,OPENVPN"
84.17.47.101,"IKEv2,OPENVPN"
185.253.162.165,"IKEv2,OPENVPN"
84.17.52.43,"IKEv2,OPENVPN"
37.19.223.36,"IKEv2,OPENVPN"
181.214.218.179,"IKEv2,OPENVPN"
84.17.58.3,"IKEv2,OPENVPN"
95.181.236.132,"IKEv2,OPENVPN"
191.96.168.119,"IKEv2,OPENVPN"
146.70.65.23,"IKEv2,OPENVPN"
84.17.58.18,"IKEv2,OPENVPN"
173.239.205.12,"IKEv2,OPENVPN"
91.90.122.158,"IKEv2,OPENVPN"
77.81.142.226,"IKEv2,OPENVPN"
165.231.182.134,"IKEv2,OPENVPN"
45.133.172.149,"IKEv2,OPENVPN"
89.187.162.179,"IKEv1,OPENVPN"
98.159.40.147,"IKEv2,OPENVPN"
173.239.217.44,"IKEv2,OPENVPN"
45.84.102.25,"IKEv2,OPENVPN"
173.239.205.4,"IKEv2,OPENVPN"
149.88.26.57,"IKEv2,OPENVPN"
45.134.213.175,"IKEv2,OPENVPN"
188.213.34.42,"IKEv2,OPENVPN"
84.239.49.16,"IKEv2,OPENVPN"
188.214.125.51,"IKEv2,OPENVPN"
154.47.16.242,"IKEv2,OPENVPN"
146.70.59.177,"IKEv2,OPENVPN"
173.244.49.6,"IKEv2,OPENVPN"
37.19.223.110,"IKEv2,OPENVPN"
77.81.142.133,"IKEv2,OPENVPN"
173.239.247.17,"IKEv2,OPENVPN"
181.214.218.108,"IKEv2,OPENVPN"
173.239.247.7,"IKEv2,OPENVPN"
176.125.228.144,"IKEv2,OPENVPN"
77.81.142.151,"IKEv2,OPENVPN"
185.152.66.235,"IKEv2,OPENVPN"
45.133.172.157,"IKEv2,OPENVPN"
95.181.233.156,"IKEv2,OPENVPN"
188.241.177.118,"IKEv2,OPENVPN"
84.17.52.68,"IKEv2,OPENVPN"
179.61.197.152,"IKEv2,OPENVPN"
156.146.49.173,"IKEv2,OPENVPN"
45.134.213.169,"IKEv2,OPENVPN"
149.88.26.27,"IKEv2,OPENVPN"
95.181.233.136,"IKEv2,OPENVPN"
45.133.173.77,"IKEv2,OPENVPN"
191.96.168.56,"IKEv2,OPENVPN"
154.47.29.219,"IKEv2,OPENVPN"
146.70.22.73,"IKEv2,OPENVPN"
84.17.56.130,"IKEv2,OPENVPN"
146.70.15.8,"IKEv2,OPENVPN"
84.17.58.11,"IKEv2,OPENVPN"
31.171.152.131,"IKEv2,OPENVPN"
45.84.102.30,"IKEv2,OPENVPN"
146.70.59.159,"IKEv2,OPENVPN"
223.252.16.138,"IKEv2,OPENVPN"
98.159.36.8,"IKEv2,OPENVPN"
173.244.49.41,"IKEv2,OPENVPN"
181.214.218.136,"IKEv2,OPENVPN"
156.146.55.160,"IKEv2,OPENVPN"
185.253.99.203,"IKEv2,OPENVPN"
138.199.59.160,"IKEv2,OPENVPN"
188.214.125.72,"IKEv2,OPENVPN"
64.64.112.12,"IKEv2,OPENVPN"
191.96.168.50,"IKEv2,OPENVPN"
37.120.142.42,"IKEv2,OPENVPN"
46.246.8.175,"IKEv2,OPENVPN"
191.96.168.8,"IKEv2,OPENVPN"
91.90.124.132,"IKEv2,OPENVPN"
191.96.168.39,"IKEv2,OPENVPN"
146.70.39.136,"IKEv2,OPENVPN"
102.129.252.188,"IKEv2,OPENVPN"
173.244.32.9,"IKEv2,OPENVPN"
98.159.40.14,"IKEv2,OPENVPN"
84.239.14.137,"IKEv2,OPENVPN"
146.70.12.14,"IKEv2,OPENVPN"
84.17.52.76,"IKEv2,OPENVPN"
84.247.105.86,"IKEv2,OPENVPN"
102.129.143.34,"IKEv2,OPENVPN"
37.19.223.209,"IKEv2,OPENVPN"
196.245.54.41,"IKEv2,OPENVPN"
181.214.218.218,"IKEv2,OPENVPN"
176.125.228.148,"IKEv2,OPENVPN"
196.245.54.3,"IKEv2,OPENVPN"
37.19.223.207,"IKEv2,OPENVPN"
46.246.8.163,"IKEv2,OPENVPN"
138.199.63.74,"IKEv2,OPENVPN"
5.181.233.85,"IKEv2,OPENVPN"
84.17.58.40,"IKEv2,OPENVPN"
195.80.150.213,"IKEv2,OPENVPN"
217.138.193.180,"IKEv2,OPENVPN"
188.215.235.50,"IKEv2,OPENVPN"
196.245.54.38,"IKEv2,OPENVPN"
37.19.223.37,"IKEv2,OPENVPN"
156.146.49.180,"IKEv2,OPENVPN"
191.96.168.13,"IKEv2,OPENVPN"
95.181.234.132,"IKEv2,OPENVPN"
176.125.229.141,"IKEv2,OPENVPN"
156.146.55.174,"IKEv2,OPENVPN"
95.181.233.154,"IKEv2,OPENVPN"
146.70.22.39,"IKEv2,OPENVPN"
138.199.56.241,"IKEv2,OPENVPN"
37.19.223.100,"IKEv2,OPENVPN"
216.24.213.86,"IKEv2,OPENVPN"
176.125.228.143,"IKEv2,OPENVPN"
45.134.212.207,"IKEv2,OPENVPN"
146.70.59.144,"IKEv2,OPENVPN"
37.19.223.112,"IKEv2,OPENVPN"
146.70.39.139,"IKEv2,OPENVPN"
149.88.26.47,"IKEv2,OPENVPN"
154.16.105.12,"IKEv2,OPENVPN"
37.120.142.40,"IKEv2,OPENVPN"
185.253.160.157,"IKEv2,OPENVPN"
146.70.59.150,"IKEv2,OPENVPN"
5.181.233.87,"IKEv2,OPENVPN"
98.159.40.154,"IKEv2,OPENVPN"
188.214.125.42,"IKEv2,OPENVPN"
149.102.232.83,"IKEv2,OPENVPN"
212.102.41.11,"IKEv2,OPENVPN"
154.47.29.251,"IKEv2,OPENVPN"
154.47.30.17,"IKEv2,OPENVPN"
185.253.162.159,"IKEv2,OPENVPN"
191.96.168.31,"IKEv2,OPENVPN"
194.32.122.25,"IKEv2,OPENVPN"
196.196.53.123,"IKEv2,OPENVPN"
154.47.16.149,"IKEv2,OPENVPN"
156.146.49.165,"IKEv2,OPENVPN"
84.17.58.4,"IKEv2,OPENVPN"
45.133.193.8,"IKEv2,OPENVPN"
149.34.242.246,"IKEv2,OPENVPN"
146.70.10.4,"IKEv2,OPENVPN"
95.181.234.134,"IKEv2,OPENVPN"
176.125.228.163,"IKEv2,OPENVPN"
176.125.228.141,"IKEv2,OPENVPN"
95.181.233.131,"IKEv2,OPENVPN"
173.239.247.46,"IKEv2,OPENVPN"
156.146.51.214,"IKEv2,OPENVPN"
181.214.218.143,"IKEv2,OPENVPN"
191.101.31.184,"IKEv2,OPENVPN"
154.47.20.214,"IKEv2,OPENVPN"
154.47.16.235,"IKEv2,OPENVPN"
37.19.223.35,"IKEv2,OPENVPN"
154.16.105.30,"IKEv2,OPENVPN"
173.239.205.18,"IKEv2,OPENVPN"
194.32.122.29,"IKEv2,OPENVPN"
43.250.207.99,"IKEv2,OPENVPN"
91.90.124.134,"IKEv2,OPENVPN"
146.70.10.46,"IKEv2,OPENVPN"
95.181.232.21,"IKEv2,OPENVPN"
188.241.80.140,"IKEv2,OPENVPN"
95.181.234.139,"IKEv2,OPENVPN"
181.214.218.116,"IKEv2,OPENVPN"
84.17.56.178,"IKEv2,OPENVPN"
138.199.56.247,"IKEv2,OPENVPN"
138.199.56.232,"IKEv2,OPENVPN"
102.129.143.91,"IKEv2,OPENVPN"
196.196.53.46,"IKEv2,OPENVPN"
45.133.173.64,"IKEv2,OPENVPN"
89.187.162.105,"IKEv2,OPENVPN"
84.247.105.150,"IKEv2,OPENVPN"
173.244.49.47,"IKEv2,OPENVPN"
84.247.105.74,"IKEv2,OPENVPN"
45.84.102.3,"IKEv2,OPENVPN"
149.88.26.45,"IKEv2,OPENVPN"
149.34.243.72,"IKEv2,OPENVPN"
185.253.162.151,"IKEv2,OPENVPN"
196.196.53.22,"IKEv2,OPENVPN"
46.246.8.174,"IKEv2,OPENVPN"
191.101.217.161,"IKEv2,OPENVPN"
84.17.56.164,"IKEv2,OPENVPN"
176.125.228.154,"IKEv2,OPENVPN"
45.133.193.29,"IKEv2,OPENVPN"
173.239.205.3,"IKEv2,OPENVPN"
191.101.209.138,"IKEv2,OPENVPN"
191.96.168.116,"IKEv2,OPENVPN"
191.101.217.177,"IKEv2,OPENVPN"
154.47.20.217,"IKEv2,OPENVPN"
43.250.207.105,"IKEv2,OPENVPN"
37.19.223.107,"IKEv2,OPENVPN"
165.231.182.135,"IKEv2,OPENVPN"
188.126.79.8,"IKEv2,OPENVPN"
191.96.168.46,"IKEv2,OPENVPN"
77.81.142.140,"IKEv2,OPENVPN"
45.134.213.180,"IKEv2,OPENVPN"
188.126.94.213,"IKEv2,OPENVPN"
188.214.125.71,"IKEv2,OPENVPN"
212.102.41.14,"IKEv2,OPENVPN"
87.101.94.76,"IKEv2,OPENVPN"
46.246.8.179,"IKEv2,OPENVPN"
188.214.125.68,"IKEv2,OPENVPN"
45.84.102.21,"IKEv2,OPENVPN"
173.244.49.28,"IKEv2,OPENVPN"
45.133.172.154,"IKEv2,OPENVPN"
173.244.32.19,"IKEv2,OPENVPN"
156.146.51.201,"IKEv2,OPENVPN"
195.78.54.126,"IKEv2,OPENVPN"
212.102.41.7,"IKEv2,OPENVPN"
188.126.79.10,"IKEv2,OPENVPN"
195.181.161.5,"IKEv2,OPENVPN"
37.19.223.240,"IKEv2,OPENVPN"
154.47.16.234,"IKEv2,OPENVPN"
98.159.40.27,"IKEv2,OPENVPN"
138.199.56.240,"IKEv2,OPENVPN"
84.247.105.76,"IKEv2,OPENVPN"
45.154.153.6,"IKEv2,OPENVPN"
102.129.143.38,"IKEv2,OPENVPN"
