IP,Protocols
104.36.176.218,"IKEv2,OPENVPN"
205.185.193.26,"IKEv2,OPENVPN"
205.185.199.53,"IKEv2,OPENVPN"
108.171.103.148,"IKEv2,OPENVPN"
156.59.215.91,"IKEv2,OPENVPN"
185.91.122.144,"IKEv2,OPENVPN"
216.131.72.225,"IKEv2,OPENVPN"
207.204.249.50,"IKEv2,OPENVPN"
216.169.132.106,"IKEv2,OPENVPN"
64.145.94.43,"IKEv2,OPENVPN"
78.110.173.160,"IKEv2,OPENVPN"
205.185.222.148,"IKEv2,OPENVPN"
205.185.199.179,"IKEv2,OPENVPN"
173.255.164.86,"IKEv2,OPENVPN"
205.185.199.233,"IKEv2,OPENVPN"
205.185.214.9,"IKEv2,OPENVPN"
104.36.177.13,"IKEv2,OPENVPN"
173.255.160.99,"IKEv2,OPENVPN"
108.171.108.72,"IKEv2,OPENVPN"
216.131.80.27,"IKEv2,OPENVPN"
216.131.86.164,"IKEv2,OPENVPN"
69.16.157.136,"IKEv2,OPENVPN"
194.88.103.195,"IKEv1,OPENVPN"
173.245.219.34,"IKEv2,OPENVPN"
104.36.180.194,"IKEv2,OPENVPN"
216.131.122.62,"IKEv2,OPENVPN"
103.107.196.74,"IKEv2,OPENVPN"
185.108.107.59,"IKEv2,OPENVPN"
103.209.252.93,"IKEv2,OPENVPN"
176.67.82.130,"IKEv2,OPENVPN"
216.131.76.111,"IKEv2,OPENVPN"
216.131.72.154,"IKEv2,OPENVPN"
185.108.106.194,"IKEv2,OPENVPN"
216.131.77.62,"IKEv2,OPENVPN"
216.151.184.172,"IKEv2,OPENVPN"
84.247.50.232,"IKEv2,OPENVPN"
216.131.75.51,"IKEv2,OPENVPN"
216.131.76.45,"IKEv2,OPENVPN"
216.131.112.130,"IKEv2,OPENVPN"
209.107.216.200,"IKEv2,OPENVPN"
69.16.145.155,"IKEv2,OPENVPN"
173.255.161.179,"IKEv2,OPENVPN"
64.145.94.67,"IKEv2,OPENVPN"
108.171.103.227,"IKEv2,OPENVPN"
216.131.68.40,"IKEv2,OPENVPN"
216.131.77.224,"IKEv2,OPENVPN"
216.131.108.67,"IKEv2,OPENVPN"
216.131.84.73,"IKEv2,OPENVPN"
176.67.86.14,"IKEv2,OPENVPN"
173.245.202.38,"IKEv2,OPENVPN"
194.88.103.227,"IKEv2,OPENVPN"
108.171.102.38,"IKEv2,OPENVPN"
216.131.105.93,"IKEv2,OPENVPN"
192.200.158.219,"IKEv2,OPENVPN"
173.255.164.248,"IKEv2,OPENVPN"
176.67.82.172,"IKEv2,OPENVPN"
64.145.76.69,"IKEv2,OPENVPN"
176.67.84.50,"IKEv2,OPENVPN"
209.234.253.20,"IKEv2,OPENVPN"
36.255.206.44,"IKEv2,OPENVPN"
192.200.149.193,"IKEv2,OPENVPN"
216.131.74.196,"IKEv2,OPENVPN"
194.88.103.203,"IKEv2,OPENVPN"
216.131.105.136,"IKEv2,OPENVPN"
216.131.72.112,"IKEv2,OPENVPN"
216.131.81.106,"IKEv2,OPENVPN"
173.255.170.16,"IKEv2,OPENVPN"
209.107.192.222,"IKEv2,OPENVPN"
216.131.117.43,"IKEv2,OPENVPN"
173.255.165.28,"IKEv2,OPENVPN"
192.200.158.97,"IKEv2,OPENVPN"
178.175.140.120,"IKEv2,OPENVPN"
173.255.170.136,"IKEv2,OPENVPN"
216.169.141.164,"IKEv2,OPENVPN"
176.67.84.14,"IKEv2,OPENVPN"
185.147.212.89,"IKEv2,OPENVPN"
216.131.114.24,"IKEv2,OPENVPN"
216.131.83.63,"IKEv2,OPENVPN"
216.131.84.85,"IKEv2,OPENVPN"
176.67.86.8,"IKEv2,OPENVPN"
64.145.76.111,"IKEv2,OPENVPN"
108.171.107.14,"IKEv2,OPENVPN"
103.107.196.70,"IKEv2,OPENVPN"
192.200.149.133,"IKEv2,OPENVPN"
192.200.158.79,"IKEv2,OPENVPN"
82.102.23.69,"IKEv2,OPENVPN"
176.67.80.66,"IKEv2,OPENVPN"
192.200.149.187,"IKEv2,OPENVPN"
64.238.203.224,"IKEv2,OPENVPN"
205.185.223.31,"IKEv2,OPENVPN"
173.245.202.98,"IKEv2,OPENVPN"
216.131.109.57,"IKEv2,OPENVPN"
216.131.110.44,"IKEv2,OPENVPN"
69.16.145.47,"IKEv2,OPENVPN"
108.171.105.200,"IKEv2,OPENVPN"
173.255.164.170,"IKEv2,OPENVPN"
173.255.172.208,"IKEv2,OPENVPN"
207.204.228.56,"IKEv2,OPENVPN"
216.169.136.78,"IKEv2,OPENVPN"
216.131.106.50,"IKEv2,OPENVPN"
185.91.122.12,"IKEv2,OPENVPN"
216.169.132.94,"IKEv2,OPENVPN"
216.131.68.34,"IKEv2,OPENVPN"
108.171.111.8,"IKEv2,OPENVPN"
176.67.84.44,"IKEv2,OPENVPN"
156.59.42.136,"IKEv2,OPENVPN"
216.131.77.104,"IKEv2,OPENVPN"
185.103.99.82,"IKEv2,OPENVPN"
146.70.13.85,"IKEv2,OPENVPN"
37.120.144.227,"IKEv2,OPENVPN"
216.131.76.105,"IKEv2,OPENVPN"
103.209.254.178,"IKEv2,OPENVPN"
216.131.75.148,"IKEv2,OPENVPN"
216.131.76.27,"IKEv2,OPENVPN"
216.131.84.127,"IKEv2,OPENVPN"
173.255.164.158,"IKEv2,OPENVPN"
216.131.108.20,"IKEv2,OPENVPN"
108.171.105.2,"IKEv2,OPENVPN"
209.234.253.146,"IKEv2,OPENVPN"
216.131.104.44,"IKEv2,OPENVPN"
192.200.148.144,"IKEv2,OPENVPN"
209.107.192.216,"IKEv2,OPENVPN"
205.185.199.35,"IKEv2,OPENVPN"
216.131.118.47,"IKEv2,OPENVPN"
216.131.81.33,"IKEv2,OPENVPN"
216.131.83.75,"IKEv2,OPENVPN"
64.145.94.1,"IKEv2,OPENVPN"
216.131.74.88,"IKEv2,OPENVPN"
176.67.80.126,"IKEv2,OPENVPN"
185.147.213.233,"IKEv2,OPENVPN"
178.175.140.72,"IKEv2,OPENVPN"
216.151.180.154,"IKEv2,OPENVPN"
64.145.76.93,"IKEv2,OPENVPN"
104.36.176.38,"IKEv2,OPENVPN"
185.103.99.88,"IKEv2,OPENVPN"
104.36.180.47,"IKEv2,OPENVPN"
185.147.213.22,"IKEv2,OPENVPN"
216.131.105.8,"IKEv2,OPENVPN"
173.255.161.59,"IKEv2,OPENVPN"
176.67.80.108,"IKEv2,OPENVPN"
104.36.176.56,"IKEv2,OPENVPN"
192.200.148.168,"IKEv2,OPENVPN"
104.36.177.67,"IKEv2,OPENVPN"
216.131.87.216,"IKEv2,OPENVPN"
108.171.108.78,"IKEv1,OPENVPN"
156.59.215.73,"IKEv2,OPENVPN"
23.248.176.130,"IKEv2,OPENVPN"
216.131.105.63,"IKEv2,OPENVPN"
216.151.191.8,"IKEv2,OPENVPN"
185.91.120.50,"IKEv2,OPENVPN"
185.147.212.53,"IKEv2,OPENVPN"
216.169.136.144,"IKEv2,OPENVPN"
103.209.254.142,"IKEv2,OPENVPN"
185.91.123.168,"IKEv2,OPENVPN"
216.131.120.83,"IKEv2,OPENVPN"
23.248.176.161,"IKEv2,OPENVPN"
192.200.149.205,"IKEv2,OPENVPN"
173.245.219.4,"IKEv2,OPENVPN"
103.209.254.63,"IKEv2,OPENVPN"
216.131.104.178,"IKEv2,OPENVPN"
216.169.133.114,"IKEv2,OPENVPN"
176.67.81.17,"IKEv2,OPENVPN"
103.209.252.135,"IKEv2,OPENVPN"
103.209.254.123,"IKEv2,OPENVPN"
173.255.161.71,"IKEv2,OPENVPN"
173.255.172.22,"IKEv2,OPENVPN"
216.131.75.124,"IKEv2,OPENVPN"
216.131.77.116,"IKEv2,OPENVPN"
207.204.248.151,"IKEv2,OPENVPN"
173.245.209.64,"IKEv2,OPENVPN"
185.108.105.202,"IKEv2,OPENVPN"
216.131.106.161,"IKEv2,OPENVPN"
104.36.177.127,"IKEv2,OPENVPN"
216.131.77.44,"IKEv2,OPENVPN"
